Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Customer,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
9/10/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I was the innocent victim of a suspected fraud claim but NFCU did nothing to assist me and help me out of the bind that I was placed in. There was a transfer of money from one friends account to another but the transfer resulted from a misunderstanding. My account was affected because I also received a transfer from the account suspected of fraud. It was n't fraud but just a misunderstanding like I said. The day after this transfer, my account is locked and I no longer have any access to my funds. I find this out after attempting to make a purchase at XXXX. No one in the security department ever reached out to me and said hey we suspect that your account may be involved in fraudulent transactions. I call the contact center immediately and get told that my account is under investigation and will be until the XXXX of XXXX and this is on the XXXX. Now I have a family and bills and a ton of responsibilities that require attention and money. I ca n't attend to those without monetary funds. I have been calling the customer center everyday since I found out about this and I 'm usually given these cookie-cutter/fabricated responses that help no one. As days pass I begin to become more and more frustrated by the disappointing low level of help and assistance I receive. One of the supervisors I speak with tells me that if the claim initiator calls and retracts the claim then investigation will stop in its tracks and I 'll gain access to my account but that was a lie. Long story short, the misunderstanding has already been cleared up at a much lower level like it should have been but the NFCU security department still has to pursue this ghost investigation that they are taking their time to complete. They are not concerned with the fact that I have a family to feed or the fact that I have to pay for gas in order to get to work or the fact that I put on a military uniform everyday and serve this country and protection of freedom all to be told that I ca n't be helped until the XXXX of XXXX. I currently have no access to any of my money and have no way to pay for anything. My account is locked/restricted due to something that has nothing to do with me and NFCU does n't seem to care. No one from security has even reached out to me like the customer contact center has told me they would. Then when I call to speak with the security department I 'm told that no one will speak to me as if I 'm not important enough. Oh and last but not least, one of the customer service supervisors I spoke with decided to give me the same lack of concern and empathy that his subordinates showcased and even hung up on me. I admit that I was speaking to the supervisor with much enthusiasm and passion in my voice and I was upset so I may have used some colorful language but when you 're back is pushed against the wall how are you not going to react. I found it very disrespectful that he would hang up in my face while I am voicing my extremely important concern. I would never threaten anyone with violence but when someone tells you tough luck and and acts as if they do n't care that you ca n't feed your family that would make any MAN upset enough to want to fight because a MAN goes out and works and puts food on the table for his family and after I have done the work you expect me to be fine with you denying me access to that money that I have put countless hours of work in for on a daily basis. I am VERY unsatisfied with NFCU and would like nothing else to be move my banking services elsewhere because I have been shown nothing but NFCU 's true colors once this issue arose.",Company believes it acted appropriately as authorized by contract or law,NAVY FEDERAL CREDIT UNION,CA,920XX,Servicemember,Consent provided,Web,9/10/16,Closed with explanation,Yes,No,2105086
5/1/15,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"IN XXXX I APPLIED FOR AN ACCOUNT AT PNC BANK WHICH THEY GRANTED ME AND THEN A FEW DAYS LATER, I GOT A NOTICE THAT THEY WERE CLOSING THE ACCOUNT. THEN AGAIN IN XXXX XXXX MY WIFE TALKED ME INTO JOINING HER BANK ( PNC ) SO WE COULD BANK TOGETHER. SO NOW I HAVE A BACK ACCOUNT THROUGH AND CREDIT CARD THROUGH PNC WITH MY WIFE AS THE MAIN HOLDER. I THOUGHT THAT MAYBE IT WAS JUST A PROBLEM WITH THEIR INITIAL PAPER WORK AS FOR THE REASON THAT I WAS DENIED THE FIRST TIME, SO MY WIFE AND I WENT TO THE LOCAL BRANCH AND OPENED UP A XXXX ACCOUNT TO KEEP TRACK OF SPENDING AND CREATE A BUDGET. THE BRANCH MANAGER XXXX SAID WE WERE GOOD CANDIDATES AND OPENED UP XXXX. 3 DAYS WENT PAST AND THE XXXX ACCOUNT WAS CLOSED. THE BACK MANAGER SAID THERE IS A REPORT ABOUT ME SOMEWHERE IN PNC THAT SAYS I 'M A RISK AND SAID SOME ONE FROM CORPORATE WILL CALL ME IN A FEW DAYS. AFTER A WEEK WENT BY XXXX XXXX CALLED ME AND SAID I WOULD HAVE TO CLEAR UP THE ISSUE WITH XXXX AND GAVE ME THE XXXX NUMBER. I CONTACTED XXXX AND GOT MY REPORT. THE REPORT XXXX SENT ME IS SPOTLESS WITH NO ISSUES ON IT. SO I BROUGHT THIS INTO THE BACK WITH MY CREDIT REPORT FROM XXXX AND XXXX AND SHOWED THE MANAGER. HE SAID THAT SOMETHING IS N'T RIGHT BECAUSE MY HISTORY WITH THEM SAYS I DO N'T OWE THEM ANYTHING AND THEY ARE ALSO AN INSTITUTION IN GOOD STANDING ON MY CREDIT WHICH SHOWS NO NEGATIVE ITEMS. BUT PNC STILL DENIES ME ACCESS TO THERE XXXX. THEY CAN HOLD XXXX OF MY MONEY AND COLLECT INTEREST ON A CREDIT CARD, BUT WONT GIVE ME ACCESS TO A SOFTWARE PROGRAM SO I CAN KEEP A BUDGET. I WORKED HARD TO HAVE GOOD CREDIT AND SAVED TO BUY A HOUSE. XXXX AND MY CREDIT REPORT COLLABORATE THIS. I HAVE BEEN TALKING BACK AND FORTH WITH A CORPORATE OFFICER ( XXXX XXXX # XXXX ) FOR A FEW MONTHS NOW AND I GET THE RUNAROUND. THE PERSON TO GIVE YOU ACCESS WILL BE IN NEXT WEEK ILL CALL YOU THEN AND NO CALL. THAT TYPE OF THING. IT IS UNCLEAR WHY THEY DENIE ME ACCESS TO A PUBLIC SERVICE AND WONT GIVE ME ANYMORE ROUTES TO CLEAR UP THEIR MISTAKE. I HAVE XXXX AND HAVE BANKED WITH MULTIPLE BANKS, PNC IS THE ONLY INSTITUTION WITH A PROBLEM. MY WIFE IS A XXXX, HAS HER DIRECT DEPOSIT AND ONLINE BANKING THROUGH PNC AND WISHES TO REMAIN BANKING THROUGH PNC. I WOULD LIKE TO HAVE THIS BLEMISH ON THEIR PRIVATE REPORT CLEARED UP AND ACCESS TO XXXX SO I DO N'T HAVE TO GO BUY A SOFTWARE PROGRAM FOR {$150.00} DOLLARS. THANK YOU XXXX XXXX",None,PNC Bank N.A.,NJ,087XX,None,Consent provided,Web,5/1/15,Closed with explanation,Yes,No,1356170
4/6/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,someone opened an account with Bb & t it was not me I have proff of the address I was living at I was living in XXXX and the account was used in XXXX Someone stole my identity and put checks into the account I would like to take care of this,Company has responded to the consumer and the CFPB and chooses not to provide a public response,BB&T CORPORATION,FL,347XX,None,Consent provided,Web,4/6/16,Closed with explanation,Yes,No,1866398
11/16/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I have a discharged Bankruptcy from XX/XX/XXXX. Included was Bank of America account # XXXX for property address XXXX XXXX XXXX, MI XXXX. This account was discharged by a Judge. I have requested Bank of America to close the account more than 2 dozen times. I have filed XXXX Complaints. Engaged their Escalation department. Provided copies of my Chapter XXXX Discharge. They Continue to send me monthly statements with interest accruals and balance increases. They have place notices on the statements stating this is only for informational purposes ; however, have stated on the phone the loan needs to go through its normal process. They simply will not close out the account and continue to send sketch statemetns.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",MI,481XX,Servicemember,Consent provided,Web,11/16/16,Closed with non-monetary relief,Yes,No,2211293
9/6/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I signed up for a Citigold checking account with a promotion for XXXX XXXX miles XX/XX/2016. I completed the requirements for the promotion XX/XX/2016 and contacted Citi to verify. I received a message from Citi stating that I 've completed all requirements for the promotion and would receive my miles within 90 days. After those 90 days passed, I contacted Citi and they did an investigation and concluded that I would n't be getting these miles. I was told in a written letter that I would be getting these miles and now that it 's time to hold up their end of the deal, they are trying to back out. This is outrageous and unacceptable.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",CO,None,None,Consent provided,Web,9/6/16,Closed with non-monetary relief,Yes,No,2097277
6/11/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"In XXXX XXXX I opened a Citibank CitiGold checking account with a bonus offer. The bonus offered XXXX XXXX XXXX Frequent flier miles in exchange for opening a CitiGold account and scheduling two bill payments from the newly opened account. These miles are worth at least {$500.00} in travel. After enrolling online with the promotion code, I telephoned Citi in XXXX and received verbal confirmation that the offer was attached to my account and I funded the account on XXXX/XXXX/XXXX. I quickly completed the requirements. On approximately XXXX XXXX, XXXX I contacted Citi and spoke to a representative named "" XXXX '' who assurred me that I had met all the requirements and the promotioal code was attached to my account. She stated I should see the miles post to my account by XXXX XXXX, XXXX In XXXX I secure messaged Citi and received a reply stating : "" Our records confirm you met all the requirements for promotion code XXXX. The AAdvantage bonus miles will be credited by Citibank to your AAdvantage account within 90 days from the end of the statement period in which you completed all offer requirements. '' In XXXX I secure messaged Citi again the reply was "" After further research we see you used a promotion code when the account was opened, however this promotion code was not sent to you by Citibank, regrettable you were not targeted for this promotion. '' I immediately appealed this citing verbal and written confirmation from Citi that : The promotional offer is attached to my account and ; I qualified for the promotion and ; I met all requirements to receive my bonus. To date there has been no reply. Given that Citi representatives confirmed the promotional bonus and its terms with the opening of the account and both verbally and in writing in the ensuing months, Citi must honor the promotion which induced me to open the account. They have defrauded me of at least {$500.00} worth of frequent flier miles",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",OH,None,None,Consent provided,Web,6/11/16,Closed with non-monetary relief,Yes,No,1964018
01/21/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"This complaint is in reference to Popular Community bank 's {$120.00}. bonus checking account promotion now in effect. Here are the small print rules : http : XXXX Retirees get once a month direct deposit checks. Since it takes the Treasury /Social Security 10-12 days to set up a new electronic bridge to the bank ... it is simply impossible for retirees to have XXXX checks deposited into the new account within a strict 90 day window as specified by the bank. The third direct deposit would always exceed the 90 day window-so the customer would forfeit their $ XXXX. The bank might as well have advertised people who do n't work ( earn weekly or bi-monthly paychecks ) need not apply. The XXXX checks within 90 days rule blatantly discriminates against the elderly, the XXXX and others who receive once a month income.",Company chooses not to provide a public response,POPULAR BANK,NY,100XX,None,Consent provided,Web,01/28/16,Closed with explanation,Yes,No,1751168
7/7/16,Bank account or service,Savings account,"Account opening, closing, or management",None,Regions charged my savings account a monthly fee after telling me there was no fees on a savings account. So then I choose to close the account and they charged me {$25.00} just to close my account. Never going back to Regions.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,REGIONS FINANCIAL CORPORATION,AL,None,None,Consent provided,Web,7/7/16,Closed with monetary relief,Yes,No,2002614
12/16/15,Bank account or service,Checking account,"Account opening, closing, or management",None,"My mother and I open a bank account at Bank of America in our name only on XXXX/XXXX/2015. In XXXX XXXX, Texas. I tried to use the card and the transaction was not approved. So I returned to the bank to check what the problem was. I was told by the bank representative that the accout was closed on XXXX/XXXX/2015 at a Bank of America in XXXX, Texas. So the representative call the location and they stated that it was closed by my Mother in person. My sister inlaw lives in XXXX and she worked at that location. The representative that was helping me told the rep at the other location that she helped us open the account and that my mother was here in XXXX XXXX, and than representive went to her manager and they did nothing about it. I also explain that my sister inlaw does have my mothers drivers license because my mother did live with her at one time. On XXXX XXXX, 2015 I took my mother out of the XXXX and brought her to my home in XXXX XXXX. Since Bank of America here in XXXX XXXX would not do anything about it. I did filed a fraud complaint with Bank of American. The complaint was taken down incorrectly. So I filed a second one and they still stated that my mother went in to the bank and closed the account. Bank of America refuses to view the video so it can be proven that my mother was not present when the account was closed. I strongly believe that my sister lnlaw new the person that help her close the account, because she did work there, that would be the only way the account could be closed. As I said before my mother was not there. I am at witts end with all of the actions of Bank of America. The amount taken out of the account was {$1000.00}. Adult Protective Service has already placed Identity theft notice on my mother 's social scurity number. Because my sister In-law has taken monies out of the account that my mother had with Bank of America for years that was the reason we openned up another account. Please Help",Company chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,782XX,Older American,Consent provided,Web,12/17/15,Closed with explanation,Yes,No,1707192
07/22/15,Bank account or service,Checking account,"Account opening, closing, or management",None,"I was incorrectly assessed a {$14.00} fee by Bank of America at the end of XXXX. I needed to call them up and spend a long time talking with them to get them to finally reverse the fee. Then at the end of XXXX I had the same {$14.00} fee taken from my account. This time I tried to correct the issue using their chat feature on their website, but they told me that the type of account I had with them ( Regular Checking ) did n't exist anymore. Finally after I failed with the chat feature after over an hour, I had to call a manager who was able to reverse the fee but still could n't explain what happened. I opened a case with the XXXX, but was never contacted back. To me I suspect that BofA is committing this fraud with a lot of their customers hoping that the customers do n't check their statement close enough.",Company chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",PA,None,None,Consent provided,Web,07/22/15,Closed with monetary relief,Yes,Yes,1481036
01/17/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"Citi Identity Monitor service was being discontinued on XXXX XXXX 2015 and that once the program was terminated, I was been charged a fee for a years.! and didnt aproved or sign on any agreemment.! Citibank charged my credit cards for long time and NOBODY want to be responsible for this bad ilegal practices..!. In addition, I didnt see Citi Identity Monitor working on my credit cards & gt ;?? please I need any professional help to address this issue with them..! I called 4 times and they dont care about that.! Thanks in advance.",Company chooses not to provide a public response,"CITIBANK, N.A.",NY,113XX,None,Consent provided,Web,01/17/16,Closed with monetary relief,Yes,No,1746102
10/10/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"In XXXX, I received a call from a banker from Citibank informing me that someone was on the phone posing as my husband and attempting to establish a credit line with them. I informed them during the call this was not possible due to my husband being deceased and was informed that the person on the call had disconnected and no further steps needed to be taken. I then later on, received notification by mail from Citibank XXXX/XXXX/XXXX, addressed to my deceased husband, informing that an account had been opened using his info and there was suspicious activity reporting. In the letter it contained a number to follow up with, if this account had not been set up by the addressed person ; I immediately followed up with Citibank and made them aware no account was opened due to my husband being deceased since XXXX and also that i had spoken with someone previously to address this. I was made aware that steps would be taken to resolve this matter and on XXXX/XXXX/XXXX did receive additional follow up to inform that an investigation was completed and account would be closed and forwarded to the credit bureaus to be addressed. How is it possible that a person being deceased that long, with reports being sent over to the social security administration initially to make aware, can still have someone open up a new credit card and use this. This is n't something that should be able to happen, and the way all of this was addressed from the opening of the account until the resolution was n't handled properly.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",FL,346XX,None,Consent provided,Web,10/10/16,Closed with explanation,Yes,No,2153494
09/14/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"On XXXX XXXX, 2016, I was informed that TCF National Bank had closed my checking account. This decision was made because, in the words of the branch supervisor and managers, that I forgot to send in a requested Questionnaire that would update my current information. They also claimed that that the questionnaire had nothing to do with the bank, but was requested by the "" XXXX. '' Yet the letter that accompanied the form mention nothing about a federal agency, but only TCF policy. I sought help from your agency and from the best of their knowledge they told me that they could n't find any law on file that stated that the federal government would send a questionnaire and suspend my checking account because it was not returned. Furthermore, what I find most offensive is the fact that my assets are now frozen. My funds have not been returned to me, they denied automatic transactions between my creditors, and I ca n't withdraw my money. However, they are allowing deposits into my account despite the account being officially closed. I have been misled by bank managers, been cheated out of my finances, and caused great distress over this incident.",Company believes it acted appropriately as authorized by contract or law,TCF NATIONAL BANK,WI,534XX,None,Consent provided,Web,09/14/16,Closed with explanation,Yes,No,2111670
4/6/15,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I received an email from Wells Fargo Bank stating that my online password was disabled since it was entered incorrectly XXXX times. This must have been done by someone other than myself. I tried to reset it online but this was unsuccessful so I called Customer Support. I was told that they would NOT be able to help me at all and that I must go to a branch. I live in XXXX XXXX so this is not practical for obvious reasons. The call was escalated and I was told the same thing. I have now left a voice message for the XXXX level and have been told not to expect a call for the next 2 days! I also reached out to XXXXXXXXXXXX and this group responded with the same responce. I have been a Wells Fargo customer for about 15 years and am shocked that I am now unable to access my account which is active. I need someone who can actually resolve it rather than repeating company policy. I am very concerned since there are automatic withdrawals from my checking account and a VISA account that need to be maintained.",None,WELLS FARGO & COMPANY,None,None,Older American,Consent provided,Web,4/8/15,Closed with explanation,Yes,No,1317589
8/9/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"Dear Consumer Financial Protection, Approximately around two months ago, I opened a checking account with SunTrust Bank in XXXX, GA. After shopping around, I decided to go with SunTrust as they had a good reputation and I like the products they offered. I opened a checking account and decided to get the SunTrust XXXX XXXX Debit Card. I was told that as long as I have deposits of at least {$2000.00} per month, I would not see any monthly services fees. I noticed fees in the past couple months from SunTrust. XXXX was a {$75.00} fee and the other was {$25.00} each. After questioning the bank, I had the {$25.00} fee refunded and was explained that the {$75.00} fee was a XXXX time fee for the XXXX Debit Card. A couple weeks later, I noticed another {$25.00} fee and when I went to the bank to question it, I was told that this was a maintenance fee because I have Signature Advantage Account which requires a daily balance of {$25000.00}. I was then informed that the Select Checking was the account that I should have gotten where the fees were waived for having the the {$2000.00} deposits per month. I was informed I would loose my XXXX Debit Card if I switched. I believe this to be unfair as I was n't told about these fees and the reason I chose SunTrust to begin with was the XXXX feature. I ask that the CFPB please advocate on my behalf so that SunTrust and I can come to an reasonable agreement.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"SUNTRUST BANKS, INC.",GA,31412,None,Consent provided,Web,8/9/16,Closed with non-monetary relief,Yes,No,2054793
04/15/15,Bank account or service,Checking account,"Account opening, closing, or management",None,Wells Fargo has withdrawn a $ 30 monthly fee from my checking account since XXXX 2014 without my permission. I have only recently been made aware of the withdrawal. Wells Fargo insists they can only credit me for 90 days and will not return the remaining balance of {$150.00} to my account.,None,WELLS FARGO & COMPANY,CA,920XX,None,Consent provided,Web,04/15/15,Closed with explanation,Yes,Yes,1330535
6/8/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I recently applied for a home equity loan-my first time doing so. One of the reasons I was n't approved was that I had a charge off on my chase credit card account in 2005. According to the fair credit reporting act information over 7 years old is not to be reported unless is a bankruptcy, and then it 's 11 years. I contacted chase, and they refuse to take it off. The response I received was that they did n't want to affect the integrity of the reporting procedures. So a mistake I made XXXX will affect me the rest of my life? I have 10 years now of no negative marks on my credit, and this is still haunting me. I do n't know what else to do! Please help!",None,JPMORGAN CHASE & CO.,WI,531XX,None,Consent provided,Web,6/9/16,Closed with non-monetary relief,Yes,No,1960650
01/26/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I was contacted by BB & T 's XXXXXXXX branch. In particular, I was contact by XXXX XXXX, the Mortgage Loan Office for BB & T at the XXXX branch. A number of years back I had financed a property with BB & T so, obviously, I was in their database for telemarketing. After a discussion with XXXX, I agreed to begin the process of refinancing both my primary residence and a rental unit. After providing all the documentation, I was assured by XXXX XXXX that I would have no trouble getting approved. I have over a XXXX in liguid assets, I earn XXXX per year plus bonus. I have an XXXX XXXX score, and a flawless employment history. So I was n't surprised by XXXX XXXX 's assurances that I would be approved. In fact, I could secure the loan with hard assets if needed ( I was n't asked ). After being assured by XXXX XXXX that there were no issues with my loan application, I decided to proceed with obtaining the necessary appraisals and paying the requisite fees. Incredibly BB & T denied the loan because I am currently working as a XXXX XXXX for a company in XXXX and not a XXXX employee. Prior to proceeding with the loan application, I submitted my contract outlining my fees ( XXXX per year + XXXX bonus. At no time, did XXXX XXXX indicate that this would be a problem. BB & T verified my employment agrangement with the company. So, based upon assurances from XXXX XXXX I proceeded with the loan application. The appraisals and fees were in excess of {$1000.00}. I firmly believe that XXXX XXXX 's actions were a gross violation of her fiduciary responsibility to advise me that a XXXX arrangement with a company would be a problem for their underwriter. I also firmly believe that their actions are reckless in pursuit of increasing their profits by failing to advise clients of the potential issues that may be raised for employment situations such as mine.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BB&T CORPORATION,MD,21035,Older American,Consent provided,Web,01/26/17,Closed with explanation,Yes,No,2313369
12/17/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"US BANK TOOK XXXX FROM MY ACTIVE ACCOUNT DUE TO A FRAUDULENT ACCOUNT THAT WAS OPEN WITH OUT MY PERMISSION. XXXX WAS OPEN BY A WOMAN NAMED XXXX XXXX WHO RESIDES IN XXXX ILLINOIS. I INFORMED US BANK OF FRAUDULENT ACTIVITY AND I WAS UNDER THE IM- PRESSION THEY SETTLE THIS MATTER. THEIR WAS A CARD ALSO ASSOCIATE WITH THISFRAUDULENT ACCOUNT. WHERE THE OFFENDER XXXX XXXX USED THIS TO GAIN FUNDS. I NEVER GAVE HER OR PROVIDED HER WITH ANY OF MY INFORMATION NOR DID GIVE HER ACCESS TO MY SOCIAL OR ETC.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,U.S. BANCORP,IL,604XX,Servicemember,Consent provided,Web,12/17/16,Closed with explanation,Yes,No,2254409
04/22/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I have a bank account with US Bank and created my personal account there. I was told there would be no charges, and there were none for a while. However, recently I have been getting charges on XXXX accounts. I opened XXXX because I was doing the personal banker a favor by opening accounts they called me out of the blue to open. They told me they needed them for the quota for that month. I stated as long as I do not get any fees I will open them I am getting fees on them like monthly maintenance fees and getting coinage fees. I can not afford these fees and I do not apreciate them charging me without my knowledge.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,U.S. BANCORP,CA,913XX,None,Consent provided,Web,04/22/16,Closed with explanation,Yes,Yes,1893207
7/3/15,Bank account or service,Savings account,"Account opening, closing, or management",None,"US Bank assessed a monthly fee that amounts to more than 10 % of the account value, for having an account that I use for savings and have had dormant. I find this to be unreasonable and am filing a complaint seeking reimbursement of the fees assessed for XXXX 2015 and XXXX 2015. I just made a deposit of {$50.00} and already {$10.00} have been taken out in fees. This is ridiculous and it is unfathomable that a bank that used TARP funds would resort to such petty tactics in order to make a profit.",Company chooses not to provide a public response,U.S. BANCORP,IL,60134,None,Consent provided,Web,7/3/15,Closed with explanation,Yes,No,1451056
12/7/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"XXXX and my son had established checking, savings, commercial, credit card accounts with {$2000.00} in checking overdraft protection with US Bank in XXXX MT for at least XXXX years. I was insured under the FDIC for XXXX XXXX fraud but was never informed that the monies US Bank took without my consent was illegal under the rules of the FDIC. They violated many rules and I was a victim as documentation I 've included shows. The prosecuting attorney in this case told me after catching the lady behind this scam that US Bank will pay all monies taken from me and restore you and your sons credit due to them being insured by the FDIC. US Bank will not pay me for any money they took out of both my sons and my account. They cleaned me out of all monies in XXXX and my checking accounts, took {$4000.00} in overdraft protection, left me and my son bankrupt, bounced checks, mortgage went to XXXX % & the letter attached sums up the events that followed. What I did n't no then is I was insured by the FDIC and being an innocent victim this tsunami US Bank caused to me and my son should of never happened in the first place and the prosecuting attorney agreed. I paid back all the money to try and save XXXX and my credit. To this day XXXX credit is ruined and so is mine & to this date no restitution has been paid from US Bank. I 've tried to talk with US Bank for years and their response is we ruined your sons credit and yours and we owe you nothing. I asked to talk with the President of US Bank in XXXX, MN and a cubical employee would not allow that and the FDIC says to settle this major issue with US Bank. I need your assistance in this matter due to their negligence, and ignoring my requests.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,U.S. BANCORP,TX,750XX,None,Consent provided,Web,12/8/16,Closed with explanation,Yes,Yes,2240199
7/3/15,Bank account or service,Savings account,"Account opening, closing, or management",None,I Went to open my account. The Teller add a persons in to my account as a join account I have been Fraud.The money missing from my account The account closed by others. Now what? RE : FTC Ref. No.XXXX wish to continue thanks,Company chooses not to provide a public response,WELLS FARGO & COMPANY,FL,331XX,Older American,Consent provided,Web,7/3/15,Closed with explanation,Yes,No,1451030
11/2/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I contacted Ally about my auto loan being rewritten. At that time I was informed if I rewrote the loan my next payment would not be due until XX/XX/XXXX. I received no collection calls. Therefore I was under the impression that my loan was in a rewrite status. Ally reported my payment as late while they rewrote the loan, requested info from me by XXXX, and completed the loan process. When all was finalized I found out the credit reports were made.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,ALLY FINANCIAL INC.,MD,None,None,Consent provided,Web,11/3/16,Closed with explanation,Yes,No,2192274
04/27/15,Bank account or service,Checking account,"Account opening, closing, or management",None,"I had an account with CHASE bank in AZ.It was closed and my balance of around XXXX was sent as chaeque to my U.S mailing address.As i had left the country by then, the cheque was not recieved by anyone.When i contacted the bank they said that they need an affidavit indemnity attested by the US XXXX in my country.But they are not sending the document to me instead they want to send it to the XXXX via fax.But the XXXX is saying the document has to be brought in person for attestation.Please help me in this.",None,JPMORGAN CHASE & CO.,None,None,None,Consent provided,Web,04/29/15,Closed with explanation,Yes,Yes,1347783
10/25/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"Hi my name is XXXX XXXX. I received a mortgage statement from XXXX XXXX informing us that my father mortgage rates had changed and the new rate take place XXXX XXXX, XXXX. My father has been deceased since XXXX XXXX, XXXX and the house supposedly foreclosed. My mother was told that the house foreclosed. We were living in it at the time until approximately XXXX XXXX, and the mortgage payments came directly out of my father 's account. The house was auction off and we were ordered to leave. This had never happen to us before and I 'm not sure now that our order to leave was valid. ( I was in another state at the time, because I was a contractor who traveled XXXX of the time, and could be away for months or years. I usually handle things like this for my mother XXXX XXXX, but my brother XXXX XXXX had gotten her a lawyer who was supposed to help her. This lawyer charge Thousands of dollars and never did any work or appeared in court as he led them to believe. I do not think this was a real lawyer and do believe he was part of an identity theft group. ) The people who won the auction sold our house XXXX XXXX and have the mortgage still in my deceased father 's name. The name of the company is XXXX XXXX, XXXX who is listed on the property tax documents, also on documents is XXXX XXXX XXXX as owner. During my research this company has several addresses XXXX ; XXXX XXXX is a XXXX XXXX. We would like to sue the company and Wells Fargo for fraud, using my father 's, supposedly closed, mortgage account to cheat us out of our house. XXXX XXXX XXXX has been all over the media for identity theft from their employers. Rep. XXXX XXXX is vs. Wells Fargo. I contacted her office for help, and I was informed to file a complaint with the Consumer Financial Protection Bureau because I was not in the XXXX area. ). Please help!!!! My mother would greatly appreciate you helping us get our rights to ownership and a settlement for stress and distress. Thanks for your time.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,WELLS FARGO & COMPANY,GA,30088,None,Consent provided,Web,10/27/16,Closed with explanation,Yes,No,2178905
09/16/16,Bank account or service,Savings account,"Account opening, closing, or management",None,"Filed disputes for charges from my Wells Fargo bank accounts. Merchants provided emailed or paper receipts reflecting credit slips including cancelled transactions. However had to file disputes in order to recover funds. I provided Wells Fargo with all requested documentation to recover funds. The contact center and branches decided to close all of my accounts. I requested my funds from all accounts and expressed that no balances, overdrafts, charges or credits were pending against the accounts. More specifically my savings account has no attachment to my affected checking account. Wells Fargo has advised not to provide my {$410.00} to me until XX/XX/2016. I advised that these funds are social security income funds. Branch and executives advised that they refuse to release my held funds. I demanded a release of my funds and they refused. I advised that this is illegal and Wells Fargo has violated my rights!",Company has responded to the consumer and the CFPB and chooses not to provide a public response,WELLS FARGO & COMPANY,NC,277XX,None,Consent provided,Web,09/16/16,Closed with explanation,Yes,No,2116391
08/26/16,Bank account or service,Checking account,"Account opening, closing, or management",None,Im not able to open an account due to a check I had no idea about. I was young and not thinking about why I would receive a check in the mail. I placed the check in my account and I waited three days like the teller told me before I could remove any funds. After three days I went to the bank to find out that the account was onhold/closed due to a fake check. Ive been trying to resolve this problem for the longest time. I had to cancel my direct deposit and wait for the money that was in the account already to be released to me by check in mail. I currently have a prepaid card that Ive been using since then. Im working on building my credit and hopefully will be buying a house. I cant do any of this if this matter is not resolved. I ask that it be removed off my credit and that I have a second chance. I call XXXX and had the report mailed to me so that I could find out why I cant get an account in my name. I filed bankruptcy in XXXX 2012 it was discharged in XXXX 2012. I believe this was included as well,None,M&T BANK CORPORATION,MD,211XX,None,Consent provided,Web,08/26/16,Closed with explanation,Yes,No,2084178
